SMILES,Target_logP,Target_SAS,logP,SAS,QED,logP_Error,SAS_Error,logP_in_limit,SAS_in_limit,Both_in_limit
Cc1ccc([C@](CO)(NC(=O)C23CC4CC(C(C4)C2)C3)C(Cl)(Cl)Cl)cc1,4.633184450991009,4.588266357894437,4.495320000000004,5.095057560383019,0.7102266973360143,0.13786445099100497,0.5067912024885821,True,False,False
Cc1cc(C)c(NC(=O)CN2/C(=N/C3=NC(=O)C4=NC([S-])=C[C@@H]4[C@@H](c4ccccc4)[C@@H]3C)SC2=S)c(C)c1,4.787222788506585,4.172812873084057,5.0577600000000045,4.627241528174018,0.4157692448075792,0.27053721149341925,0.454428655089961,True,True,True
Cc1ccccc1NC12CC3C[C@](C)(C(=O)N(Cc4ccco4)[C@H]13)C2,4.787222788506585,4.172812873084057,3.9697200000000032,5.1649777866456175,0.9187431856044255,0.817502788506582,0.9921649135615604,False,False,False
Cc1cc([C@@H](Br)[C@H]2CCOC3(CCC3)C2)c(C)s1,4.787222788506585,4.172812873084057,5.150240000000004,4.217574388061576,0.6819078192039154,0.3630172114934185,0.04476151497751868,True,True,True
Cc1[nH+]c([S@](=O)[C@@H](C)CCc2ccccc2Cl)sc1C,4.787222788506585,4.172812873084057,3.9613400000000034,4.287223826401879,0.8169202704952685,0.8258827885065818,0.11441095331782236,False,True,False
COc1ccc([C@H]2[C@@H]3NC(SCc4ccccc4C)=NC(=O)[C@@H]3[C@H]3C=CC[C@H]32)cc1O,4.787222788506585,4.172812873084057,4.402720000000005,4.266832228334115,0.6981132420907659,0.3845027885065804,0.09401935525005811,True,True,True
CCOC(=O)C12C(C)(C)C[C@@](C)(C(=O)N1[C@@H](c1ccccc1)c1ccccc1)C2,4.787222788506585,4.172812873084057,4.746400000000005,4.24222463544576,0.6914130656518915,0.04082278850658039,0.06941176236170321,True,True,True
COc1ccc([C@H]([NH3+])[C@@H]2CCCO2)cc1F,1.0318590627396205,3.764913611276302,1.2962999999999998,3.580424058806326,0.8439405752105155,0.2644409372603793,0.18448955246997611,True,True,True
Cc1cc(Cl)ccc1NC(=O)CN1CC[NH+](C[C@@H]2CN(Cc3ccccn3)CCO2)CC1,1.0318590627396205,3.764913611276302,1.0834200000000012,3.64707225748403,0.64992441957058,0.05156093726038069,0.11784135379227179,True,True,True
CC[NH+]1CCN(c2ccnc3nc(NC[C@@H]4CCCO4)sc23)CC1,1.0318590627396205,3.764913611276302,1.0070000000000003,4.231327640889875,0.84456247863727,0.02485906273962013,0.4664140296135728,True,True,True
CCc1ccc([C@H]2Cc3nnc(CC[NH3+])n3C2)cc1,1.0318590627396205,3.764913611276302,0.9647999999999999,3.547543063394925,0.8868095621459159,0.06705906273962059,0.217370547881377,True,True,True
CSC[C@H](C)CN(C)C(=O)NCC1CCn2c(C)nnc2C1,1.0318590627396205,3.764913611276302,1.7894199999999998,3.81972731391083,0.8659840666183889,0.7575609372603793,0.054813702634528116,False,True,False
CCN(C[C@@H]1CCC[C@]1(O)c1cccc(C)c1)C(=O)[C@@H]([NH3+])CCO,1.0318590627396205,3.764913611276302,0.8241200000000002,4.1385235612133515,0.6892960472995363,0.20773906273962028,0.37360994993704955,True,True,True
CCC[NH2+]Cc1ccc(Cl)cn1,1.0318590627396205,3.764913611276302,1.2084,3.7310189369734488,0.7025984669042591,0.17654093726037945,0.0338946743028532,True,True,True
CC(C)[C@H](C)CNC(=S)NNC(=O)[C@@H]1CCO[C@@H]1C,1.0318590627396205,3.764913611276302,1.1988000000000003,3.7794804247297495,0.5355806140243942,0.16694093726037984,0.014566813453447569,True,True,True
Cc1cc(CN2CC[C@H](CN3CC[NH+](Cc4ccc(C)cn4)CC3)C2)ccc1O,1.0318590627396205,3.764913611276302,1.626640000000001,3.8209734869460785,0.7803733431854976,0.5947809372603805,0.05605987566977655,False,True,False
Cc1cc(NC(=O)[C@@H]([NH3+])C(C)C)ccc1O[C@@H]1CCC[C@@H]1O,1.0318590627396205,3.764913611276302,1.4922199999999983,3.7228271913331668,0.7701311183144907,0.46036093726037786,0.04208641994313522,False,True,False
CCNC(=O)CNC(=O)COCC(=O)[O-],-6.491651824877304,1.7969766583982825,-2.994799999999998,2.6919546572654554,0.4724003342891954,3.4968518248773064,0.8949779988671729,False,False,False
CN(CC(N)=O)C(=O)COCC(N)=O,-6.491651824877304,1.7969766583982825,-2.567999999999998,2.3728690472305995,0.4932252200084713,3.9236518248773065,0.5758923888323171,False,False,False
CN(CC(=O)NCC(=O)N1CCN(CCO)CC1)S(C)(=O)=O,-6.491651824877304,1.7969766583982825,-2.869499999999995,2.2606453910850615,0.5171008568442375,3.6221518248773092,0.463668732686779,False,True,False
CN1CN(CC(=O)NCCC(=O)NCC(N)=O)CC1,-6.491651824877304,1.7969766583982825,-2.7008999999999963,2.3449749790274748,0.46681124751593794,3.790751824877308,0.5479983206291923,False,False,False
COC(=O)CNCC(=O)NCC(N)=O,-6.491651824877304,1.7969766583982825,-2.649499999999998,2.179309691721244,0.40826938844852234,3.8421518248773063,0.3823330333229613,False,True,False
CC(=O)NS(N)(=O)=O,-6.491651824877304,1.7969766583982825,-1.6739999999999995,2.6057415286954875,0.4534762559036768,4.817651824877305,0.808764870297205,False,False,False
CC(=O)NCC(=O)NC(=O)C(=O)NCC(N)=O,-6.491651824877304,1.7969766583982825,-3.6331999999999978,2.336386861560836,0.3764928086357417,2.8584518248773065,0.5394102031625536,False,False,False
CC(NC(=O)CNC(=O)CO)C(=O)NCC(N)=O,-6.491651824877304,1.7969766583982825,-3.798899999999998,2.620436009186232,0.3178204610236513,2.6927518248773064,0.8234593507879495,False,False,False
CC(=O)NCC(=O)NCC(=O)NCC(=O)[O-],-6.491651824877304,1.7969766583982825,-3.895199999999998,2.607264958864816,0.4295393643749495,2.596451824877306,0.8102883004665333,False,False,False
COC(=O)[C@H](CN1CCOCC1)[NH+]1CCN(C(=O)CC(=O)[O-])CC1,-6.400729850175378,5.050827335951544,-4.272699999999993,4.430848389260697,0.3845672907914299,2.128029850175385,0.6199789466908472,False,False,False
CC(C)(C(=O)[O-])N1C(=O)O[C@@H](C(=O)[O-])C1=O,-6.400729850175378,5.050827335951544,-3.3877999999999977,4.6400380847292295,0.46145026007970324,3.0129298501753805,0.41078925122231436,False,True,False
CC[NH+]1CCN(S(=O)(=O)N[C@](C)(C(=O)[O-])C(=O)[O-])CC1,-6.400729850175378,5.050827335951544,-5.700299999999997,4.94562970071688,0.46963586908552457,0.7004298501753814,0.10519763523466352,False,True,False
C[NH+]1CCN(CC2[NH+]=C(N)N2)CC1,-6.400729850175378,5.050827335951544,-4.858699999999997,6.061062051697415,0.34890207165408516,1.542029850175381,1.010234715745871,False,False,False
CCN1CC(=O)/C(=N/NC2[NH+]=c3ccccc3=[NH+]2)N1c1ccc(C(N)=O)cc1,-6.400729850175378,5.050827335951544,-4.287599999999996,4.263019275431895,0.39226251460630057,2.1131298501753824,0.7878080605196489,False,False,False
CC(=O)NCC[NH2+]CC(=O)[O-],-6.400729850175378,5.050827335951544,-3.564199999999998,4.5661345538038605,0.40794012098803734,2.8365298501753804,0.4846927821476834,False,True,False
CCCNC(=O)C(=O)N[C@H]1O[C@H]2OOCC3=c4ccccc4=[NH+][C@H]3[C@@H]2[C@H]1O,-6.400729850175378,5.050827335951544,-3.8165999999999953,5.254258262569021,0.31713639749464906,2.584129850175383,0.20343092661747697,False,True,False
C[NH+]1CCN(C(=O)C(=O)N[C@@H](C(=O)[O-])CCC(=O)NC2CC2)CC1,-6.400729850175378,5.050827335951544,-4.363199999999995,4.2898506678087855,0.4217316298727407,2.0375298501753836,0.7609766681427583,False,False,False
COC[C@@H](O)C[NH2+][C@H](C)C(=O)NC[C@@H](-O)C(=O)[O-],-6.400729850175378,5.050827335951544,-4.827399999999995,5.008125986815902,0.32972755988310115,1.5733298501753836,0.042701349135642275,False,True,False
C[NH+](C)CC(=O)N1CCC[C@@H](OCC(=O)[O-])C1,-6.400729850175378,5.050827335951544,-3.1115999999999966,4.404573666137842,0.5554012548063483,3.2891298501753816,0.646253669813702,False,False,False
C[NH2+]C[C@@H](Oc1ccc(C)nc1)C(=O)[O-],-2.120528411483007,4.26377640260281,-1.9194799999999967,4.291201292912769,0.6142160698106003,0.20104841148301023,0.027424890309958982,True,True,True
COCC[NH+]1CCC[C@H](N2CCNC2=O)C1,-2.120528411483007,4.26377640260281,-1.2946999999999962,4.814136098940105,0.6284891422641381,0.8258284114830108,0.5503596963372956,False,False,False
CSC1=NC(=O)CN[C@@H]1C(=O)[O-],-2.120528411483007,4.26377640260281,-2.003799999999999,4.55834703617335,0.5129771179170658,0.11672841148300783,0.29457063357054025,True,True,True
Cc1cc(CNC(=O)NC[C@@H](C(C)C)N2CC[NH2+]CC2)n[nH]1,-2.120528411483007,4.26377640260281,-0.5790799999999965,4.089822706021748,0.5667436769291376,1.5414484114830105,0.1739536965810622,False,True,False
C[C@H](O)[C@@H]1NCCO1,-2.120528411483007,4.26377640260281,-0.6869000000000003,4.18165803964704,0.47754620326338815,1.4336284114830067,0.0821183629557698,False,True,False
C[NH+]1CCN(c2ncc(C(=O)N3CCN(c4[nH+]ccn4C)CC3)cn2)CC1,-2.120528411483007,4.26377640260281,-2.0736999999999934,4.184250222193051,0.6698186242712862,0.04682841148301353,0.07952618040975867,True,True,True
CCc1sc(NC(=O)C(=O)NCC[NH+](C)C)c(C(=O)[O-])c1C,-2.120528411483007,4.26377640260281,-1.8183799999999963,3.88311354286315,0.5354950415778641,0.30214841148301064,0.38066285973965996,True,True,True
COc1ncnc(NC[C@H]2CC[C@@H](C(=O)[O-])O2)c1[N+](=O)[O-],-2.120528411483007,4.26377640260281,-0.8971999999999998,3.9007335274975903,0.5221665196429587,1.2233284114830072,0.3630428751052195,False,True,False
Cc1cccc(CN(Cc2cc3ccccc3oc2=O)C(=O)c2cc3sccc3n2C(C)C)c1,6.853737887496112,2.667516997711842,6.541120000000006,2.732405200273927,0.2647851681332234,0.3126178874961063,0.06488820256208516,True,True,True
Cc1cccc(-c2cnc(N3C(=O)c4ccccc4N[C@@H]3c3ccc(C)cc3)s2)c1,6.853737887496112,2.667516997711842,6.198040000000004,2.886756944506354,0.43660050955740837,0.6556978874961077,0.21923994679451209,False,True,False
CCc1ccc(NC(=O)c2sc3ccccc3c2N[C@H](C)c2ccco2)cc1Cl,6.853737887496112,2.667516997711842,7.135500000000004,2.88277355314494,0.34562934739575396,0.28176211250389205,0.21525655543309785,True,True,True
Cc1ccc(Cl)cc1N1/C(=N/C(=O)c2cc(C)n(-c3ccccc3)c2C)SCC1(C)C,6.853737887496112,2.667516997711842,6.584160000000006,2.813976512189159,0.45070237888242487,0.2695778874961059,0.14645951447731687,True,True,True
Cc1cc(-n2c(C)cc(CCC(=O)N[C@H](C)c3cccc(Cl)c3)c2C)ccc1OC(F)F,6.853737887496112,2.667516997711842,6.4673600000000055,2.868074428699911,0.41845853588929544,0.38637788749610635,0.2005574309880691,True,True,True
COc1ccc(N2/C(=N/C(=O)c3cccc(C)c3)S[C@@H]2c2ccc(Br)cc2)cc1,6.853737887496112,2.667516997711842,6.214520000000005,2.8278376866018444,0.45737686894668694,0.6392178874961072,0.1603206888900024,False,True,False
CCOc1cc(Br)cc2sc(Cl)c(-c3cc(C(C)(C)C)nn3C(C)C)c12,6.853737887496112,2.667516997711842,7.457800000000004,3.0125354235295942,0.40802038776167515,0.6040621125038923,0.3450184258177522,False,True,False
Cc1ccc2c(c1)N(C(=S)Nc1ccccc1Cl)C(=O)c1cc(OC(C)C)ccc1O2,6.853737887496112,2.667516997711842,6.585120000000005,2.4946761173954997,0.4543411939838368,0.2686178874961067,0.17284088031634237,True,True,True
C[NH2+][C@@H](C)C[C@@H](C)[NH+]1CCCCC1,-0.6678040254400832,5.784322532376585,-0.5844999999999971,6.1363345642360505,0.5859114864777554,0.08330402544008608,0.3520120318594655,True,True,True
C[C@@H](CNC(=O)c1ccco1)[NH+](C)C1CCC([NH+]2CCCCC2)CC1,-0.6678040254400832,5.784322532376585,0.29260000000000264,5.230171050403867,0.69159214950986,0.9604040254400859,0.5541514819727178,False,False,False
CC[NH+]1CC[C@@H](CN(C)[C@@H](C[NH3+])C2CC2)C1,-0.6678040254400832,5.784322532376585,-1.1365999999999967,5.823801470333902,0.5913290362820663,0.4687959745599135,0.03947893795731705,False,True,False
CC[NH2+][C@@]1(CO)CCC[C@H]([NH+]2CCC(C)(C)C2)C1,-0.6678040254400832,5.784322532376585,-0.4417999999999973,6.1456384909075545,0.6270042709508177,0.2260040254400859,0.36131595853096954,True,True,True
C[NH2+][C@H]([C@@H]1CCOC1)C(C)(C)[NH+]1CCCCC1,-0.6678040254400832,5.784322532376585,-0.5678999999999967,5.548396972990858,0.6795960187254457,0.09990402544008647,0.235925559385727,True,True,True
CC[NH+](CC)C1=NC(=O)[C@H]2[C@@H]1[C@H]1C=CC[C@@H]21,-0.6678040254400832,5.784322532376585,0.2880999999999998,5.499762327505896,0.6654112237101523,0.955904025440083,0.2845602048706892,False,True,False
CC1(C)CC[NH+](C[C@@H]2CCOC2)OC1,-0.6678040254400832,5.784322532376585,0.269300000000001,5.125737322996285,0.6912324090160086,0.9371040254400842,0.6585852093803002,False,False,False
C[C@H]1C[NH+](Cc2ccc(-c3nc([S-])no3)o2)CC[C@@H]1[NH3+],-0.6678040254400832,5.784322532376585,-0.7293999999999987,5.953942180145134,0.729523857216234,0.0615959745599155,0.169619647768549,True,True,True
CCC[NH2+][C@H](c1cnccn1)[C@]1([NH+](C)C)CCC[C@H](C)C1,-0.6678040254400832,5.784322532376585,0.5845000000000011,5.325394221201787,0.8058140512792326,1.2523040254400843,0.45892831117479815,False,True,False
CNC(=O)CNC(=O)C(=O)N1CCOCC1,-3.414872712993088,1.6066685255527249,-2.2925999999999975,2.201712461362318,0.5215640449091334,1.1222727129930905,0.5950439358095929,False,False,False
CC(=O)NC(=O)CCNC(=O)CNC(N)=O,-3.414872712993088,1.6066685255527249,-2.1762999999999986,2.140985837985694,0.427498225004948,1.2385727129930895,0.534317312432969,False,False,False
CC(=O)NCC(=O)NCCC(N)=O,-3.414872712993088,1.6066685255527249,-1.8858999999999986,1.9201745916377853,0.4688603691440164,1.5289727129930895,0.3135060660850604,False,True,False
CNC(=O)COCCNC(N)=O,-3.414872712993088,1.6066685255527249,-1.5826999999999982,2.223324734484761,0.4399422593829337,1.8321727129930898,0.616656208932036,False,False,False
CNC(=O)CNC(=O)NCC(=O)NC,-3.414872712993088,1.6066685255527249,-2.2223999999999986,2.0977521033636553,0.41518360091820405,1.1924727129930894,0.49108357781093037,False,True,False
CS(=O)(=O)N1CCOCC1,-3.414872712993088,1.6066685255527249,-0.7217999999999998,1.9661975718037183,0.5148047973154896,2.6930727129930885,0.35952904625099347,False,True,False
CC(=O)N1CCN(C(=O)CNC(N)=O)CC1,-3.414872712993088,1.6066685255527249,-1.6545999999999983,2.019655809874271,0.5921119008164257,1.7602727129930897,0.4129872843215461,False,True,False
CCCC(=O)NC(=O)CC(=O)NCC(N)=O,-3.414872712993088,1.6066685255527249,-1.5790999999999986,2.261915508315365,0.47612172642679385,1.8357727129930894,0.6552469827626402,False,False,False
CS(=O)(=O)N1CCN(CC(N)=O)CC1,-3.414872712993088,1.6066685255527249,-1.9510999999999978,2.008290980702533,0.6000741022289071,1.4637727129930902,0.4016224551498082,False,True,False
CC(=O)NCC(=O)NCCO,-3.414872712993088,1.6066685255527249,-1.7689999999999988,1.9136698323184511,0.4551901647984024,1.6458727129930892,0.30700130676572623,False,True,False
CC(C)(Cn1cnn(C)c1=O)C(=O)NCCO,-2.492753094884643,2.1253043194805468,-1.2834999999999985,3.095451197225171,0.6725301070758899,1.2092530948846443,0.9701468777446243,False,False,False
CS(=O)(=O)N1CCN(C(=O)CNC2NC(=O)C2)CC1,-2.492753094884643,2.1253043194805468,-2.474199999999996,3.0369158153488547,0.5589330494055789,0.018553094884646626,0.9116114958683079,True,False,False
COCC(=O)NN,-2.492753094884643,2.1253043194805468,-1.377299999999999,2.2521928172933094,0.2577072947287697,1.1154530948846437,0.12688849781276268,False,True,False
Cn1c(=O)c(=O)n(CC(=O)NNC(=O)C2CC2)c2ccccc21,-2.492753094884643,2.1253043194805468,-0.7423999999999984,2.2167771356111974,0.5747910037755963,1.7503530948846444,0.09147281613065061,False,True,False
COC(=O)c1ccnc(-n2cnc(C(N)=O)n2)n1,-2.492753094884643,2.1253043194805468,-1.0572000000000001,2.7182751182996068,0.6858700510411674,1.4355530948846427,0.59297079881906,False,False,False
COCC(=O)N1CCN(CC(=O)N2CCNC(=O)C2)CC1,-2.492753094884643,2.1253043194805468,-2.2645999999999953,2.2499818212144387,0.6331185507608937,0.22815309488464752,0.12467750173389192,True,True,True
CNS(=O)(=O)c1cccc(C(=O)[O-])c1,-2.492753094884643,2.1253043194805468,-1.0418,2.48849430710586,0.6957919249810169,1.4509530948846427,0.3631899876253133,False,True,False
CS(=O)(=O)N1CCN(S(=O)(=O)N2CCN(C(=O)C3CC3)CC2)CC1,-2.492753094884643,2.1253043194805468,-1.6373999999999949,2.3061920939308465,0.5827593772859551,0.855353094884648,0.1808877744502997,False,True,False
CC(NCC(=O)NC(=O)NC(N)=O)S(C)(=O)=O,-2.492753094884643,2.1253043194805468,-2.128899999999999,3.333847649182097,0.4566446054405432,0.3638530948846439,1.2085433297015502,True,False,False
CCS[C@H]1C[C@]2(CC[NH2+]C[C@@H]2CC)CS[C@@H]1C,2.7061220496166394,6.497924236371046,2.613200000000001,6.316739658763633,0.8516928841040228,0.09292204961663852,0.18118457760741258,True,True,True
CC(C)C[NH2+][C@@]1(C#N)CCC[C@H]([NH+]2CCC[C@@H]2C[C@@H](C)c2ccsc2)C1,2.7061220496166394,6.497924236371046,2.713380000000001,5.941129349662219,0.7561136166239869,0.007257950383361411,0.5567948867088264,True,False,False
CCCCCC[C@H]([NH3+])[C@@H]1CCO[C@]2(C)[C@]1(C)CC[NH+](C1CCCC1)C2,2.7061220496166394,6.497924236371046,2.6000000000000023,5.562133465851936,0.6795576954806003,0.10612204961663707,0.9357907705191097,True,False,False
C[C@H]1[C@@H]2CC[C@]1(C)[C@H]([NH2+]C[C@@H]1CCOC3(CCC3)C1)C2,2.7061220496166394,6.497924236371046,2.7238000000000007,6.277221282283795,0.8437499781298501,0.017677950383361285,0.22070295408725027,True,True,True
Cc1cc(-c2cnc(CCNCCc3ccccc3Cl)o2)c(C)s1,5.281992280952873,2.2813651615785435,5.048140000000004,2.484636817367946,0.5990733313857114,0.23385228095286958,0.20327165578940232,True,True,True
CC(=O)Nc1cccc(-c2nc(-c3nc4cc(Cl)ccc4n3CCC(C)C)no2)c1,5.281992280952873,2.2813651615785435,5.4112000000000045,2.4300941232359285,0.4476526631746863,0.12920771904713124,0.14872896165738503,True,True,True
COc1ccc(Cl)cc1C(=O)N(Cc1ccccn1)c1ncnc2sc3c(c12)CCCC3,5.281992280952873,2.2813651615785435,5.4741000000000035,2.623948839170131,0.39120776921107586,0.1921077190471303,0.3425836775915876,True,True,True
Cc1nn(-c2ccc(F)c(Br)c2)c(Cl)c1C(=O)Nc1nc(-c2ccncc2)cs1,5.281992280952873,2.2813651615785435,5.506520000000003,2.486283495630044,0.4078309001718701,0.22452771904712954,0.2049183340515004,True,True,True
CCOc1cccc2sc(N(Cc3ccccc3)C(=O)c3snc(C)c3C)nc12,5.281992280952873,2.2813651615785435,5.615340000000004,2.55891719214217,0.40410675517223427,0.333347719047131,0.2775520305636263,True,True,True
COCc1nn2c(c1-c1cccs1)C(c1ccccc1Br)(C)C2,5.281992280952873,2.2813651615785435,4.840100000000003,3.505341445291794,0.6385979059198176,0.44189228095287003,1.2239762837132506,False,False,False
COC(OCC)c1ccc(-c2csc(-c3ccc(Br)s3)n2)cc1,5.281992280952873,2.2813651615785435,5.982600000000004,2.996797389347737,0.4685165378645168,0.7006077190471309,0.7154322277691936,False,False,False
Cc1onc(-c2c(F)cccc2Cl)c1C(=O)Nc1ccc(-c2nccn2C)cc1,5.281992280952873,2.2813651615785435,5.095320000000003,2.356634527524978,0.5079263837201718,0.18667228095287047,0.07526936594643452,True,True,True
COc1c(S(=O)(=O)CCC(=O)Nc2ccccc2Cl)cc(Cl)cc1Cl,5.281992280952873,2.2813651615785435,4.457900000000002,2.175355534819177,0.74584361173178,0.824092280952871,0.10600962675936643,False,True,False
COc1ccc2c(c1)[C@H]1C=C[C@@H]1[C@@H](c1ccc([N-]S(=O)(=O)c3ccccc3)cc1)N2,6.6267002968559305,4.453222825986337,5.525700000000004,4.169108291287784,0.5546383655723036,1.1010002968559265,0.28411453469855363,False,True,False
COc1ccc([C@@H]2N=C3C=CC(=O)C[C@@H]3[C@H]2c2cccs2)c2ccc(Cl)cc12,6.6267002968559305,4.453222825986337,5.988000000000004,3.979456421544116,0.5345985066697928,0.6387002968559266,0.4737664044422214,False,True,False
CC1=CC2=C(C(=O)CCC2)[C@@H](CC(=O)C2CCCCC2)[C@@H]1C[C@@H](C)[C@@H](C#N)Br,6.6267002968559305,4.453222825986337,6.081080000000007,4.6719944145717065,0.46475433081701945,0.5456202968559234,0.21877158858536916,False,True,False
CC(=O)CO[C@H]1[C@@H](c2ccc(C)c(Cl)c2)[C@H]2[C@H](CC[C@@H]2[C@@H]2C=CC=C[C@@H]21)OC(C)=O,6.6267002968559305,4.453222825986337,5.036120000000005,4.6069920367050585,0.6165436238439383,1.5905802968559257,0.15376921071872118,False,True,False
CC1=NC2=C3CCCC[C@@H]3SC2=NC(=S)N1[C@@H](C)c1cccc(Cl)c1,6.6267002968559305,4.453222825986337,5.761900000000005,4.171095617034419,0.6014311425348451,0.8648002968559254,0.282127208951918,False,True,False
C1[C@H](Cl)[C@H]2CC[C@@]12[C@H]1Nc2ccc(Cl)cc2[C@H]1C[NH+]1CCCCC1,5.338996899368486,6.649564298407788,3.6940000000000026,5.406732777048689,0.7803283051391158,1.6449968993684836,1.2428315213590988,False,False,False
CC1(C)[C@H]2C[C@]12C[C@@]12CN(C)C[C@@H]2[C@H]2CC[C@@]2(C)[C@@H]1Br,5.338996899368486,6.649564298407788,4.164000000000003,5.247122444046949,0.6834626263270752,1.174996899368483,1.4024418543608395,False,False,False
COCCOCCNC(N)=O,-2.065348029583152,1.8102778577407679,-0.6822999999999992,2.074692643989538,0.5079569274349773,1.3830480295831529,0.26441478624877,False,True,False
COCCNC(=O)NCCNS(C)(=O)=O,-2.065348029583152,1.8102778577407679,-1.5187999999999977,2.119260426496224,0.47009837434744467,0.5465480295831544,0.30898256875545593,False,True,False
COc1ccc(C(=O)N2CC(C(=O)[O-])C2)cc1OC,-2.065348029583152,1.8102778577407679,-0.4742999999999997,2.249307767053928,0.7339791013830308,1.5910480295831524,0.43902990931316,False,True,False
COC(=O)CNC(=O)CNC(=O)c1ccncc1,-2.065348029583152,1.8102778577407679,-0.8993999999999986,1.8865311182996063,0.6609102875267632,1.1659480295831535,0.07625326055883841,False,True,False
CNC(=O)C1CCN(C(=O)CO)CC1,-2.065348029583152,1.8102778577407679,-1.0367,2.0300137840727057,0.5981408853967719,1.0286480295831522,0.21973592633193784,False,True,False
COC(=O)CNC(=O)C(=O)NC1CC1,-2.065348029583152,1.8102778577407679,-1.4457999999999995,2.0115878621994145,0.4311268603648143,0.6195480295831526,0.20131000445864666,False,True,False
COCN1CCN(C(=O)CO)CC1,-2.065348029583152,1.8102778577407679,-1.273199999999999,2.28256667308575,0.5995772960426579,0.7921480295831531,0.472288815344982,False,True,False
CC(=O)NCCC(=O)N1CCN(CC(=O)NC(=O)NC2CC2)CC1,-2.065348029583152,1.8102778577407679,-1.3549999999999973,2.1127838529410674,0.5537819271184703,0.7103480295831548,0.3025059952002995,False,True,False
CC(=O)NNC(=O)CNS(C)(=O)=O,-2.065348029583152,1.8102778577407679,-2.2970999999999986,2.309589400358476,0.45462172709636406,0.23175197041684648,0.49931154261770816,True,True,True
CNC(=O)COCCO,-2.065348029583152,1.8102778577407679,-1.2586999999999995,2.175903007225557,0.47056321334660933,0.8066480295831526,0.3656251494847891,False,True,False
COc1ccc(OC)c(CNS(=O)(=O)N2CCC3=c4ccccc4=[NH+][C@@H]3C2)c1,-3.427928480516744,3.7622464131246507,-1.3227999999999964,3.7480254232743286,0.6279730081208754,2.1051284805167474,0.014220989850322052,False,True,False
C[C@H]1C(=O)NCCN1C(=O)[C@H]1C[C@@H]1C(=O)[O-],-3.427928480516744,3.7622464131246507,-2.2806999999999977,4.102119912356995,0.5729924490320192,1.147228480516746,0.33987349923234467,False,True,False
C[NH+]1CCC(NC(=O)CN2CCS(=O)(=O)CC2)CC1,-3.427928480516744,3.7622464131246507,-2.489899999999995,3.721450975454852,0.603291612158787,0.9380284805167487,0.04079543766979876,False,True,False
CC(C)C[C@H](NC(=O)NC(=O)CN1CC[NH2+]CC1)C(=O)[O-],-3.427928480516744,3.7622464131246507,-3.1441999999999943,4.189528067869746,0.4788216209625294,0.2837284805167495,0.4272816547450957,True,True,True
C[NH+]1CCN(CCN2C[C@H](C(=O)N3CCN(CCO)CC3)CC2=O)CC1,-3.427928480516744,3.7622464131246507,-3.198299999999991,3.7768169678674264,0.5168617809957609,0.229628480516753,0.014570554742775688,True,True,True
COCCCNC(=O)C(=O)N[C@H]1C=C[C@@H](C(=O)[O-])C1,-3.427928480516744,3.7622464131246507,-2.050099999999997,3.9164017459174225,0.32769230794740634,1.377828480516747,0.15415533279277183,False,True,False
Cc1ccc(N2C[C@H](C(=O)[O-])C(=O)NC2=[NH2+])cc1,-3.427928480516744,3.7622464131246507,-2.587579999999998,3.9021665345878827,0.5603821568283388,0.8403484805167456,0.13992012146323196,False,True,False
CCCN1CCO[C@H](CN/C(NCC2CC2)=[NH+]\C)C1,-3.427928480516744,3.7622464131246507,-1.247199999999996,3.74459816829003,0.4167030999724046,2.1807284805167475,0.017648244834620908,False,True,False
CCOC(=O)CN(CC(N)=[NH2+])C1CC1,-3.427928480516744,3.7622464131246507,-1.8697999999999975,3.1576938913054438,0.29889904489748187,1.5581284805167464,0.6045525218192069,False,False,False
COC(=O)C1=C(C#N)[C@]2(C[C@H]3CC[C@H]([C@H]4CC[C@]4(C)[C@@H]3[NH3+])CC[C@H]12)C3CC(C)(C)CC3,5.498972783305253,6.431864470567183,4.658980000000003,6.255751413983395,0.6537238915544302,0.8399927833052496,0.1761130565837874,False,True,False
CC1(C)CC[C@@](C#CC[NH2+]C23CC4CC(C3)CC2C4)(CBr)C1,5.498972783305253,6.431864470567183,3.7233000000000027,6.354956098435785,0.5799177638773623,1.7756727833052501,0.07690837213139723,False,True,False
CN(CCS(C)(=O)=O)C(=O)C1[NH+]=c2ccccc2=[NH+]1,-6.771026083684988,4.277176807756261,-5.070299999999996,4.229132967193157,0.5800496634987361,1.7007260836849918,0.04804384056310429,False,True,False
CN(CCCC(=O)[O-])C(=O)CC(=O)[O-],-6.771026083684988,4.277176807756261,-2.8850999999999978,3.6521113549229076,0.4293539633988282,3.88592608368499,0.6250654528333532,False,False,False
C[C@@H](CC(=O)[O-])N1C(=O)CN[C@@H](C(=O)[O-])C1=O,-6.771026083684988,4.277176807756261,-4.408199999999997,4.712148808655194,0.3887079176182694,2.3628260836849906,0.4349720008989335,False,True,False
COC(=O)NC(=O)CNC(=O)C[NH+]1CCN(CC(N)=O)CC1,-6.771026083684988,4.277176807756261,-4.328999999999995,3.6628572033406037,0.3912062855283204,2.4420260836849925,0.6143196044156571,False,False,False
CN(C)C(=O)OCC(=O)CN1C(=O)NC[C@@H]1C(=O)[O-],-6.771026083684988,4.277176807756261,-2.602599999999997,3.899064937520798,0.5856811639395377,4.168426083684991,0.3781118702354629,False,True,False
